<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VIC,20110523,22.78,23.19,21.34,21.96,310070,111,113,104,107,0,70470,271300
VIC,20110520,21.14,22.38,21.14,22.37,489150,103,109,103,109,0,199130,430160
VIC,20110519,22.17,22.17,22.17,22.17,47200,108,108,108,108,40000,41210,53140
VIC,20110518,23.19,23.19,23.19,23.2,45690,113,113,113,113,0,0,25060
VIC,20110517,26.07,26.27,24.22,24.22,207090,127,128,118,118,0,12050,115530
VIC,20110516,26.9,27.1,25.46,25.45,46450,131,132,124,124,0,1600,9490
VIC,20110513,27.1,27.1,26.28,26.69,159110,132,132,128,130,0,44150,79730
VIC,20110512,27.31,27.31,26.89,27.1,119730,133,133,131,132,0,41000,16580
VIC,20110511,27.1,27.31,26.89,27.1,129230,132,133,131,132,0,20050,30000
VIC,20110510,26.89,27.51,26.89,27.1,87300,131,134,131,132,0,21460,970
VIC,20110509,26.69,27.1,26.69,26.89,105270,130,132,130,131,0,30000,1410
VIC,20110506,27.1,27.3,26.28,27.1,159790,132,133,128,132,26000,20030,83040
VIC,20110505,27.51,27.51,27.1,27.51,48900,134,134,132,134,0,45740,20500
VIC,20110504,27.51,27.51,27.3,27.51,127280,134,134,133,134,0,80400,61980
VIC,20110429,27.51,27.51,27.09,27.51,29220,134,134,132,134,0,25910,7000
VIC,20110428,27.3,27.51,27.1,27.3,107270,133,134,132,133,0,10000,36830
VIC,20110427,26.28,27.51,26.28,27.51,130270,128,134,128,134,0,53350,48630
VIC,20110426,26.07,26.69,26.07,26.28,139450,127,130,127,128,0,67870,49080
VIC,20110425,26.69,27.51,26.69,27.1,101520,130,134,130,132,0,30000,37050
VIC,20110422,27.71,28.13,27.51,27.51,127730,135,137,134,134,0,30200,36500
VIC,20110421,27.71,28.33,27.71,27.92,201490,135,138,135,136,0,94620,95000
VIC,20110420,27.51,27.72,27.3,27.71,153070,134,135,133,135,0,75000,70860
VIC,20110419,27.3,27.71,27.3,27.51,108050,133,135,133,134,0,36070,63650
VIC,20110418,27.1,27.51,27.1,27.3,5842,132,134,132,133,0,22810,26040
VIC,20110415,27.3,27.71,27.3,27.51,133350,133,135,133,134,0,35910,93230
VIC,20110414,27.5,27.71,27.3,27.71,71840,134,135,133,135,0,10200,38330
VIC,20110413,27.51,27.92,27.51,27.71,65640,134,136,134,135,0,11090,36730
VIC,20110408,27.71,27.71,27.3,27.51,84740,135,135,133,134,0,47630,49720
VIC,20110407,26.89,27.3,26.89,27.3,61320,131,133,131,133,500000,22490,29000
VIC,20110406,27.1,27.1,26.68,26.89,58560,132,132,130,131,0,10000,34600
VIC,20110405,27.1,27.1,26.48,26.89,35360,132,132,129,131,0,0,8240
VIC,20110404,27.1,27.1,26.48,26.69,23700,132,132,129,130,0,0,7000
VIC,20110401,27.3,27.71,26.68,26.89,57830,133,135,130,131,0,100,18230
VIC,20110331,27.71,27.92,26.68,26.89,77700,135,136,130,131,0,21000,23500
VIC,20110330,26.07,26.89,25.87,26.89,104320,127,131,126,131,0,26060,11000
VIC,20110329,25.45,25.66,25.25,25.66,50120,124,125,123,125,100000,101700,100160
VIC,20110328,24.63,25.25,23.4,25.04,64480,120,123,114,122,0,450,14130
VIC,20110325,25.46,25.66,24.63,24.63,34560,124,125,120,120,0,10000,12000
VIC,20110324,24.42,25.25,24.42,25.25,39510,119,123,119,123,0,8320,12770
VIC,20110323,24.43,24.63,24.02,24.63,36020,119,120,117,120,0,10530,9900
VIC,20110322,25.05,25.46,23.81,23.81,62910,122,124,116,116,0,12510,46670
VIC,20110321,24.02,25.05,24.02,24.84,79710,117,122,117,121,0,44000,26310
VIC,20110318,24.22,24.84,23.81,24.02,116970,118,121,116,117,0,510,109810
VIC,20110317,23.81,24.63,23.4,24.22,34310,116,120,114,118,0,130,11100
VIC,20110316,24.43,24.43,23.4,23.81,264380,119,119,114,116,0,960,191130
VIC,20110315,25.66,25.66,24.43,24.43,96350,125,125,119,119,0,6470,56190
VIC,20110314,25.46,27.31,25.46,25.66,77200,124,133,124,125,0,63070,24670
VIC,20110311,25.24,26.68,25.24,26.69,212320,123,130,123,130,0,128340,55780
VIC,20110310,25.24,26.27,25.24,25.45,110130,123,128,123,124,312916,347966,353346
VIC,20110309,26.48,26.48,25.86,25.86,759970,129,129,126,126,0,5940,411440
VIC,20110308,25.66,26.69,25.66,26.48,401950,125,130,125,129,0,15200,151980
VIC,20110307,26.27,26.27,25.24,26.28,370820,128,128,123,128,0,0,110000
VIC,20110304,24.63,25.66,24.22,25.45,375430,120,125,118,124,0,20000,218410
VIC,20110303,23.6,24.63,23.6,24.63,414520,115,120,115,120,0,41160,183920
VIC,20110302,23,23.82,22.58,23.81,555610,112,116,110,116,0,7410,393960
VIC,20110301,21.96,22.99,21.96,22.79,589450,107,112,107,111,0,0,334400
VIC,20110228,22.17,22.99,21.96,21.96,335190,108,112,107,107,0,0,156400
VIC,20110225,21.14,22.37,21.14,22.17,319760,103,109,103,108,0,0,140160
VIC,20110224,21.14,21.76,21.14,21.55,376880,103,106,103,105,0,53540,238170
VIC,20110223,20.53,21.14,20.32,21.14,579360,100,103,99,103,0,500,208690
VIC,20110222,19.91,21.35,19.81,20.32,180730,97,104,96.5,99,0,38040,109580
VIC,20110221,21.55,21.55,20.52,20.73,284540,105,105,100,101,0,0,300
VIC,20110218,21.35,21.56,20.94,21.55,292640,104,105,102,105,0,20940,110490
VIC,20110217,21.75,21.96,21.34,21.35,270500,106,107,104,104,0,47510,26570
VIC,20110216,22.58,22.58,22.16,22.37,256390,110,110,108,109,0,104560,64130
VIC,20110215,21.76,22.79,21.76,22.37,255250,106,111,106,109,0,11550,30400
VIC,20110214,21.14,21.76,21.14,21.76,284840,103,106,103,106,25000,49000,155570
VIC,20110211,20.32,20.94,20.11,20.73,218050,99,102,98,101,20000,20610,19790
VIC,20110210,20.11,20.53,19.91,20.32,178010,98,100,97,99,0,43560,73700
VIC,20110209,19.91,20.53,19.91,20.32,183610,97,100,97,99,73430,195540,192780
VIC,20110208,19.5,19.91,19.4,19.91,167690,95,97,94.5,97,0,59150,135000
VIC,20110128,18.47,19.39,18.47,19.4,67030,90,94.5,90,94.5,0,45930,1600
VIC,20110127,18.78,18.78,18.37,18.47,9470,91.5,91.5,89.5,90,0,2300,2170
VIC,20110126,18.89,18.89,18.47,18.47,15700,92,92,90,90,0,0,0
VIC,20110125,18.57,18.78,18.27,18.68,46270,90.5,91.5,89,91,0,13400,30680
VIC,20110124,18.88,18.88,18.06,18.06,45150,92,92,88,88,0,0,34460
VIC,20110121,18.37,18.89,18.37,18.47,110780,89.5,92,89.5,90,0,35000,82060
VIC,20110120,18.89,18.89,18.48,18.58,63700,92,92,90,90.5,0,10,51460
VIC,20110119,19.09,19.19,18.27,18.58,215470,93,93.5,89,90.5,0,70050,63300
VIC,20110118,19.6,19.6,18.68,18.68,209380,95.5,95.5,91,91,0,72020,61210
VIC,20110117,19.81,19.81,19.09,19.5,146170,96.5,96.5,93,95,0,39630,68550
VIC,20110114,20.32,20.32,19.71,19.71,269460,99,99,96,96,0,12100,176250
VIC,20110113,19.71,20.22,19.61,20.22,81190,96,98.5,95.5,98.5,0,14320,4730
VIC,20110112,19.81,19.91,19.6,19.71,327520,96.5,97,95.5,96,0,280,299040
VIC,20110111,20.02,20.02,19.6,19.81,354510,97.5,97.5,95.5,96.5,0,300,294440
VIC,20110110,19.91,19.91,19.5,19.81,188760,97,97,95,96.5,0,108720,71730
VIC,20110107,19.71,19.81,19.3,19.6,343910,96,96.5,94,95.5,0,22840,258720
VIC,20110106,19.3,19.91,19.3,19.71,136200,94,97,94,96,0,23490,86380
VIC,20110105,20.12,20.12,19.71,19.81,77770,98,98,96,96.5,0,35650,38010
VIC,20110104,19.7,20.11,19.6,19.81,224360,96,98,95.5,96.5,0,0,161870
VIC,20101231,19.71,20.53,19.71,20.01,90740,96,100,96,97.5,0,0,23140
VIC,20101230,19.3,20.22,19.3,19.71,103890,94,98.5,94,96,0,56430,46600
VIC,20101229,18.99,19.3,18.78,19.3,136580,92.5,94,91.5,94,0,51180,1000
VIC,20101228,17.96,18.68,17.96,18.68,92730,87.5,91,87.5,91,0,15690,5310
VIC,20101227,18.47,18.57,18.26,18.27,230850,90,90.5,89,89,0,38050,63160
VIC,20101224,18.06,18.89,18.06,18.47,188980,88,92,88,90,0,30570,110220
VIC,20101223,19.3,19.3,18.68,18.68,224110,94,94,91,91,0,35840,60000
VIC,20101222,19.5,19.5,18.17,19.09,103690,95,95,88.5,93,600000,640000,670780
VIC,20101221,18.27,19.09,18.07,18.99,447630,89,93,88,92.5,0,13340,239670
VIC,20101220,19.6,19.91,18.99,18.99,174940,95.5,97,92.5,92.5,0,1110,140780
VIC,20101217,20.02,20.73,19.91,19.91,153530,97.5,101,97,97,0,300,86310
VIC,20101216,21.96,21.96,20.93,20.94,201840,107,107,102,102,0,56830,176510
VIC,20101215,21.14,22.17,21.14,21.96,348760,103,108,103,107,137820,206420,301690
VIC,20101214,20.94,21.14,20.53,21.14,397770,102,103,100,103,0,179500,173190
VIC,20101213,20.22,20.32,19.71,20.32,501360,98.5,99,96,99,0,210940,348030
VIC,20101210,18.57,19.39,17.85,19.4,292490,90.5,94.5,87,94.5,18042440,18072440,148340
VIC,20101209,17.65,18.48,17.65,18.47,203300,86,90,86,90,180000,183500,281730
VIC,20101208,18.06,18.47,16.83,18.27,255060,88,90,82,89,0,120330,100400
VIC,20101207,17.24,17.65,16.93,17.65,215150,84,86,82.5,86,0,168200,61300
VIC,20101206,16.21,16.83,16.21,16.83,259520,79,82,79,82,0,59460,147370
VIC,20101203,16.83,16.83,16.52,16.52,132790,82,82,80.5,80.5,0,21000,70400
VIC,20101202,16.21,16.62,16.21,16.52,166650,79,81,79,80.5,0,61000,82450
VIC,20101201,16.63,16.63,16.42,16.52,111500,81,81,80,80.5,0,33000,65000
VIC,20101130,16.42,16.73,16.42,16.63,106080,80,81.5,80,81,0,30,61190
VIC,20101129,16.53,16.63,16.12,16.63,169970,80.5,81,78.5,81,0,106870,850
VIC,20101126,16.43,16.43,15.91,16.22,101830,80,80,77.5,79,0,15010,46200
VIC,20101125,16.42,16.42,16.01,16.22,129800,80,80,78,79,0,33000,84840
VIC,20101124,15.81,16.43,15.6,16.11,94650,77,80,76,78.5,0,21600,40
VIC,20101123,15.09,15.81,14.99,15.81,148130,73.5,77,73,77,0,106490,0
VIC,20101122,15.09,15.09,14.88,15.09,156270,73.5,73.5,72.5,73.5,400000,478000,469180
VIC,20101119,14.88,15.09,14.78,15.09,124280,72.5,73.5,72,73.5,0,62640,79870
VIC,20101118,14.88,15.09,14.57,14.88,236600,72.5,73.5,71,72.5,0,79500,160670
VIC,20101117,14.57,15.09,14.57,14.88,272530,71,73.5,71,72.5,271696,178000,257480
VIC,20101116,14.88,15.19,14.57,14.78,194400,72.5,74,71,72,0,75350,88560
VIC,20101115,15.3,15.4,14.68,14.88,81540,74.5,75,71.5,72.5,0,40490,39030
VIC,20101112,15.09,15.4,14.68,14.99,157260,73.5,75,71.5,73,0,70000,137410
VIC,20101111,15.09,15.4,15.09,15.4,223760,73.5,75,73.5,75,0,112000,164600
VIC,20101110,14.98,15.39,14.98,15.19,292630,73,75,73,74,0,110000,272740
VIC,20101109,15.4,15.4,15.19,15.29,220010,75,75,74,74.5,0,80550,106810
VIC,20101108,14.78,15.4,14.78,15.4,254520,72,75,72,75,0,155420,149020
VIC,20101105,14.06,14.78,14.06,14.68,147440,68.5,72,68.5,71.5,0,28260,30610
VIC,20101104,13.75,14.27,13.75,14.27,238550,67,69.5,67,69.5,0,127350,116840
VIC,20101103,13.45,13.96,13.45,13.96,91240,65.5,68,65.5,68,0,19890,37000
VIC,20101102,13.45,13.86,13.45,13.86,99530,65.5,67.5,65.5,67.5,400000,31110,11590
VIC,20101101,13.55,13.96,13.55,13.86,67060,66,68,66,67.5,400000,425010,416250
VIC,20101029,13.96,13.96,13.76,13.86,86840,68,68,67,67.5,0,51490,68110
VIC,20101028,13.55,14.17,13.55,13.86,170510,66,69,66,67.5,35000,172700,168000
VIC,20101027,13.96,14.37,13.75,13.96,79360,68,70,67,68,0,300,66520
VIC,20101026,14.16,14.37,14.16,14.37,132570,69,70,69,70,312916,433466,313096
VIC,20101025,13.55,14.17,13.55,14.16,171410,66,69,66,69,0,155660,2030
VIC,20101022,13.34,13.55,13.03,13.55,154290,65,66,63.5,66,0,142310,14100
VIC,20101021,13.03,13.34,13.03,13.34,84490,63.5,65,63.5,65,0,26500,50100
VIC,20101020,13.03,13.34,12.93,13.03,67330,63.5,65,63,63.5,0,450,33000
VIC,20101019,13.34,13.34,12.93,13.34,125270,65,65,63,65,0,97250,0
VIC,20101018,12.93,13.45,12.83,12.93,105250,63,65.5,62.5,63,0,30000,87710
VIC,20101015,13.34,13.75,13.03,13.24,80750,65,67,63.5,64.5,0,900,53710
VIC,20101014,13.34,13.75,13.34,13.65,187470,65,67,65,66.5,0,157310,72620
VIC,20101013,12.93,13.34,12.93,13.34,138430,63,65,63,65,0,75650,96730
VIC,20101012,13.35,13.45,13.24,13.34,58240,65,65.5,64.5,65,0,34750,27390
VIC,20101011,13.45,13.45,12.94,13.45,92940,65.5,65.5,63,65.5,0,40770,52550
VIC,20101008,12.72,13.55,12.72,13.45,128750,62,66,62,65.5,0,110070,19150
VIC,20101007,12.93,13.76,12.93,13.34,397490,63,67,63,65,0,308210,316010
VIC,20101006,12.31,13.14,12.31,13.14,241960,60,64,60,64,0,234650,130600
VIC,20101005,12.11,12.52,11.9,12.52,279060,59,61,58,61,0,252060,87000
VIC,20101004,12.32,12.32,11.7,12.11,239990,60,60,57,59,0,208100,91810
VIC,20101001,12.62,12.62,12.01,12.11,92550,61.5,61.5,58.5,59,0,34880,55900
VIC,20100930,12.21,12.62,12.21,12.52,138730,59.5,61.5,59.5,61,0,121790,87100
VIC,20100929,12.73,12.94,12.63,12.62,553030,62,63,61.5,61.5,0,400910,445700
VIC,20100928,11.7,12.31,11.7,12.32,375150,57,60,57,60,0,244590,139700
VIC,20100927,11.6,11.81,11.5,11.8,129040,56.5,57.5,56,57.5,0,70630,0
VIC,20100924,11.39,11.6,11.29,11.6,78260,55.5,56.5,55,56.5,0,53900,13330
VIC,20100923,11.08,11.39,11.08,11.39,169830,54,55.5,54,55.5,0,129230,48120
VIC,20100922,11.29,11.5,10.98,11.29,254520,55,56,53.5,55,0,150200,121160
VIC,20100921,11.9,11.9,11.29,11.29,623660,58,58,55,55,0,371280,581900
VIC,20100920,11.39,12.01,11.39,11.8,307750,55.5,58.5,55.5,57.5,0,91300,259160
VIC,20100917,11.19,11.81,11.19,11.7,266140,54.5,57.5,54.5,57,0,89340,244960
VIC,20100916,11.09,11.71,10.99,11.6,485630,54,57,53.5,56.5,0,57490,460050
VIC,20100915,11.91,11.91,11.4,11.5,252500,58,58,55.5,56,0,6010,221890
VIC,20100914,12.21,12.42,11.8,11.91,341010,59.5,60.5,57.5,58,0,44930,332080
VIC,20100913,12.63,12.63,12.11,12.42,48530,61.5,61.5,59,60.5,0,180,27520
VIC,20100910,13.14,13.14,12.42,12.42,83060,64,64,60.5,60.5,0,0,46610
VIC,20100909,12.31,12.72,12.31,12.73,105610,60,62,60,62,0,15200,28860
VIC,20100908,12.72,12.72,12.21,12.21,128020,62,62,59.5,59.5,0,49000,101560
VIC,20100907,12.93,13.03,12.62,12.62,168790,63,63.5,61.5,61.5,100000,102390,142510
VIC,20100906,12.93,13.24,12.83,12.93,146690,63,64.5,62.5,63,0,66450,142690
VIC,20100901,12.93,12.93,12.72,12.93,70650,63,63,62,63,0,100,51310
VIC,20100831,12.94,13.04,12.83,12.93,383410,63,63.5,62.5,63,0,297000,379120
VIC,20100830,12.62,12.73,12.62,12.73,131600,61.5,62,61.5,62,30000,52000,123740
VIC,20100827,12.52,12.62,12.31,12.52,83900,61,61.5,60,61,0,42570,70010
VIC,20100826,12.01,12.73,12.01,12.52,98860,58.5,62,58.5,61,0,26230,85280
VIC,20100825,12.32,13.14,12.21,12.32,77450,60,64,59.5,60,0,100,38000
VIC,20100824,13.55,13.55,12.83,12.83,79650,66,66,62.5,62.5,0,16400,59950
VIC,20100823,13.45,13.55,13.35,13.45,55680,65.5,66,65,65.5,0,4400,45750
VIC,20100820,13.55,13.65,12.83,13.45,47520,66,66.5,62.5,65.5,0,0,16300
VIC,20100819,13.35,13.66,13.24,13.34,83370,65,66.5,64.5,65,0,10300,74700
VIC,20100818,13.75,13.75,13.24,13.45,99710,67,67,64.5,65.5,20640,400,61640
VIC,20100817,13.75,13.75,13.65,13.75,84010,67,67,66.5,67,0,23000,75640
VIC,20100816,13.75,13.75,13.75,13.75,80080,67,67,67,67,0,8000,77860
VIC,20100813,13.65,13.75,13.55,13.75,141490,66.5,67,66,67,0,79900,82730
VIC,20100812,13.96,13.96,13.55,13.65,123390,68,68,66,66.5,102990,10040,74910
VIC,20100811,13.75,13.96,13.54,13.96,98620,67,68,66,68,0,0,59200
VIC,20100810,13.86,13.86,13.75,13.75,129620,67.5,67.5,67,67,0,50000,104010
VIC,20100809,14.06,14.06,13.75,13.96,71090,68.5,68.5,67,68,0,50000,31590
VIC,20100806,14.06,14.06,13.75,13.96,70650,68.5,68.5,67,68,0,20530,2810
VIC,20100805,14.06,14.06,13.86,13.96,109720,68.5,68.5,67.5,68,0,38500,92780
VIC,20100804,14.06,14.06,13.86,13.96,65650,68.5,68.5,67.5,68,0,0,10000
VIC,20100803,13.96,14.27,13.96,13.96,127240,68,69.5,68,68,0,87000,79850
VIC,20100802,14.17,14.17,13.75,14.06,69950,69,69,67,68.5,0,10060,650
VIC,20100730,13.96,14.07,13.76,13.96,83390,68,68.5,67,68,0,0,74580
VIC,20100729,13.96,13.96,13.86,13.86,92660,68,68,67.5,67.5,0,0,76500
VIC,20100728,14.16,14.16,13.85,13.96,116950,69,69,67.5,68,0,38840,92500
VIC,20100727,13.96,14.17,13.96,14.16,105180,68,69,68,69,400000,30000,497340
VIC,20100726,13.95,14.26,13.95,13.96,90350,68,69.5,68,68,350000,70440,390850
VIC,20100723,14.06,14.27,14.06,14.16,79570,68.5,69.5,68.5,69,0,71540,0
VIC,20100722,13.85,14.06,13.85,14.06,75160,67.5,68.5,67.5,68.5,0,69970,17610
VIC,20100721,14.17,14.17,13.96,14.16,29610,69,69,68,69,0,28510,0
VIC,20100720,13.95,14.16,13.85,13.86,98090,68,69,67.5,67.5,0,31800,95190
VIC,20100719,13.76,14.17,13.76,14.16,116870,67,69,67,69,0,95520,107620
VIC,20100716,13.86,14.27,13.76,13.86,103720,67.5,69.5,67,67.5,0,25910,70720
VIC,20100715,14.06,14.37,13.85,13.86,132090,68.5,70,67.5,67.5,0,34430,113740
VIC,20100714,14.58,14.58,14.06,14.06,141580,71,71,68.5,68.5,0,105630,118340
VIC,20100713,14.06,14.27,13.96,14.27,136290,68.5,69.5,68,69.5,0,111960,109460
VIC,20100712,14.37,14.37,13.86,14.06,133160,70,70,67.5,68.5,0,200,122580
VIC,20100709,14.27,14.48,14.27,14.27,23090,69.5,70.5,69.5,69.5,0,500,2830
VIC,20100708,14.37,14.48,14.27,14.27,126410,70,70.5,69.5,69.5,0,70100,47510
VIC,20100707,14.47,14.68,14.26,14.27,101480,70.5,71.5,69.5,69.5,0,56440,17150
VIC,20100706,14.47,14.47,14.26,14.47,152510,70.5,70.5,69.5,70.5,0,125300,93750
VIC,20100705,14.06,14.47,14.06,14.47,184310,68.5,70.5,68.5,70.5,0,155670,4970
VIC,20100702,14.06,14.06,13.96,14.06,139070,68.5,68.5,68,68.5,0,79210,60080
VIC,20100701,14.27,14.27,13.96,14.06,186030,69.5,69.5,68,68.5,0,157850,61330
VIC,20100630,13.85,14.26,13.75,14.27,187370,67.5,69.5,67,69.5,0,151110,77020
VIC,20100629,13.96,14.17,13.86,14.16,137180,68,69,67.5,69,0,133500,1000
VIC,20100628,13.55,13.96,13.55,13.86,119190,66,68,66,67.5,0,72920,1000
VIC,20100625,13.76,13.96,13.55,13.55,229300,67,68,66,66,0,86000,84770
VIC,20100624,13.96,14.16,13.85,13.86,147460,68,69,67.5,67.5,0,84000,110340
VIC,20100623,13.96,14.06,13.85,14.06,105830,68,68.5,67.5,68.5,0,55530,69900
VIC,20100622,13.54,14.06,13.54,14.06,210430,66,68.5,66,68.5,0,176610,88330
VIC,20100621,13.86,13.96,13.55,13.75,183080,67.5,68,66,67,0,138740,125220
VIC,20100618,13.34,13.55,13.34,13.55,160060,65,66,65,66,0,96050,106980
VIC,20100617,13.13,13.34,13.03,13.34,96250,64,65,63.5,65,0,26000,35530
VIC,20100616,13.34,13.55,13.24,13.34,212060,65,66,64.5,65,0,40000,30780
VIC,20100615,13.55,13.75,13.44,13.55,165070,66,67,65.5,66,0,65000,119680
VIC,20100614,13.55,13.76,13.55,13.65,184100,66,67,66,66.5,0,40000,92370
VIC,20100611,13.24,13.65,13.24,13.55,144970,64.5,66.5,64.5,66,0,91910,66230
VIC,20100610,12.73,13.34,12.73,13.24,152500,62,65,62,64.5,0,65000,7070
VIC,20100609,12.93,13.44,12.62,12.83,215330,63,65.5,61.5,62.5,0,63630,214020
VIC,20100608,12.73,13.34,12.73,12.93,148800,62,65,62,63,0,53260,129080
VIC,20100607,13.34,13.54,13.24,13.24,175470,65,66,64.5,64.5,0,91510,118270
VIC,20100604,13.76,13.96,13.65,13.75,166380,67,68,66.5,67,150000,62410,282540
VIC,20100603,14.06,14.06,13.75,13.86,130200,68.5,68.5,67,67.5,0,62690,92290
VIC,20100602,13.14,13.65,12.83,13.65,159120,64,66.5,62.5,66.5,0,36490,126100
VIC,20100601,13.14,13.55,13.04,13.24,190970,64,66,63.5,64.5,0,40300,156910
VIC,20100531,13.65,13.75,13.34,13.45,85620,66.5,67,65,65.5,0,22010,61580
VIC,20100528,13.76,13.76,13.45,13.65,129880,67,67,65.5,66.5,0,85900,94880
VIC,20100527,13.34,13.34,12.72,13.14,140040,65,65,62,64,0,89000,86770
VIC,20100526,12.94,13.14,12.83,12.93,126060,63,64,62.5,63,0,99890,65540
VIC,20100525,12.93,13.13,12.52,12.73,224980,63,64,61,62,34780,150880,145510
VIC,20100524,12.62,12.62,12.21,12.62,100590,61.5,61.5,59.5,61.5,0,30510,860
VIC,20100521,11.8,12.32,11.8,12.21,121700,57.5,60,57.5,59.5,0,38590,21940
VIC,20100520,11.8,12.52,11.8,12.42,149850,57.5,61,57.5,60.5,0,65500,105830
VIC,20100519,12.82,13.13,12.41,12.42,172960,62.5,64,60.5,60.5,0,52230,136960
VIC,20100518,13.03,13.14,12.52,13.03,114290,63.5,64,61,63.5,0,35100,40500
VIC,20100517,13.55,13.55,12.72,12.93,165670,66,66,62,63,0,25000,100520
VIC,20100514,13.24,13.55,13.14,13.34,164120,64.5,66,64,65,0,49330,53540
VIC,20100513,13.34,13.55,13.13,13.24,193870,65,66,64,64.5,0,118500,54030
VIC,20100512,13.75,13.75,13.34,13.34,256220,67,67,65,65,0,118480,72150
VIC,20100511,14.17,14.17,13.65,13.96,268990,69,69,66.5,68,0,117500,10200
VIC,20100510,14.78,14.78,13.95,13.96,265800,72,72,68,68,0,80130,95270
VIC,20100507,14.38,14.38,13.96,14.16,316080,70,70,68,69,0,75010,178500
VIC,20100506,13.78,14.13,13.67,13.78,256370,119,122,118,119,0,110060,195080
VIC,20100505,14.12,14.24,13.89,14.13,206200,122,123,120,122,0,96250,76590
VIC,20100504,13.66,13.66,13.66,13.66,52610,118,118,118,118,360000,367000,8950
VIC,20100429,12.97,13.08,12.85,13.08,84380,112,113,111,113,0,71570,0
VIC,20100428,12.85,13.08,12.5,12.85,128870,111,113,108,111,0,74800,62330
VIC,20100427,12.62,12.97,12.62,12.85,139560,109,112,109,111,20000,103950,1130
VIC,20100426,12.62,12.74,12.39,12.62,93920,109,110,107,109,0,55080,0
VIC,20100422,12.04,12.16,11.93,12.16,143480,104,105,103,105,0,111130,0
VIC,20100421,11.52,11.69,11.46,11.58,223690,99.5,101,99,100,0,183370,140000
VIC,20100420,11.06,11.46,11.06,11.46,128820,95.5,99,95.5,99,250000,354450,63060
VIC,20100419,11.46,11.58,11.29,11.29,86200,99,100,97.5,97.5,0,71350,11740
VIC,20100416,11.58,11.7,11.46,11.58,75910,100,101,99,100,750000,771630,50850
VIC,20100415,11.23,11.58,11.23,11.58,159470,97,100,97,100,0,81450,70
VIC,20100414,11.06,11.23,11.06,11.06,71170,95.5,97,95.5,95.5,38000,51750,10000
VIC,20100413,11.17,11.35,11.17,11.23,70380,96.5,98,96.5,97,250000,311550,10900
VIC,20100412,11.23,11.29,11.11,11.23,137590,97,97.5,96,97,0,114500,1800
VIC,20100409,11.23,11.29,11.17,11.23,129220,97,97.5,96.5,97,400000,526080,10000
VIC,20100408,11.23,11.23,11.11,11.23,174960,97,97,96,97,0,158540,20000
VIC,20100407,11.23,11.23,11.05,11.17,135370,97,97,95.5,96.5,450000,568980,20000
VIC,20100406,11.17,11.34,11.17,11.17,168710,96.5,98,96.5,96.5,500000,630490,40000
VIC,20100405,11.12,11.29,11,11.17,181240,96,97.5,95,96.5,0,107330,1220
VIC,20100402,10.76,10.76,10.65,10.77,161500,93,93,92,93,1240000,1365840,0
VIC,20100401,10.42,10.59,10.36,10.59,195460,90,91.5,89.5,91.5,0,177910,0
VIC,20100331,10.48,10.48,10.36,10.36,135820,90.5,90.5,89.5,89.5,133000,221900,10000
VIC,20100330,10.36,10.54,10.36,10.48,68720,89.5,91,89.5,90.5,0,59330,10000
VIC,20100329,10.36,10.48,10.36,10.42,98450,89.5,90.5,89.5,90,0,68960,0
VIC,20100326,10.36,10.42,10.24,10.36,130170,89.5,90,88.5,89.5,0,90990,40390
VIC,20100325,10.13,10.42,10.07,10.3,97320,87.5,90,87,89,200000,261000,0
VIC,20100324,10.25,10.37,10.19,10.3,58040,88.5,89.5,88,89,0,9340,0
VIC,20100323,10.19,10.31,10.07,10.25,57060,88,89,87,88.5,0,0,0
VIC,20100322,10.19,10.36,10.07,10.19,52690,88,89.5,87,88,0,20,14700
VIC,20100319,10.3,10.3,10.13,10.19,163290,89,89,87.5,88,0,25000,124290
VIC,20100318,10.42,10.42,10.18,10.3,120250,90,90,88,89,0,50,101080
VIC,20100317,10.42,10.42,10.3,10.3,102440,90,90,89,89,0,660,64340
VIC,20100316,10.59,10.71,10.42,10.42,98240,91.5,92.5,90,90,0,0,72000
VIC,20100315,10.54,10.71,10.54,10.65,113160,91,92.5,91,92,0,24600,69500
VIC,20100312,10.42,10.65,10.42,10.54,101600,90,92,90,91,0,9900,69500
VIC,20100311,10.3,10.42,10.3,10.3,95590,89,90,89,89,0,0,65110
VIC,20100310,10.48,10.54,10.42,10.42,90660,90.5,91,90,90,0,0,62200
VIC,20100309,10.42,10.48,10.36,10.48,105060,90,90.5,89.5,90.5,0,15200,56180
VIC,20100308,10.54,10.65,10.36,10.42,95640,91,92,89.5,90,0,700,55760
VIC,20100305,10.48,10.54,10.31,10.42,108370,90.5,91,89,90,0,730,77500
VIC,20100304,10.47,10.59,10.42,10.54,65980,90.5,91.5,90,91,0,0,0
VIC,20100303,10.42,10.59,10.3,10.3,119700,90,91.5,89,89,0,300,100930
VIC,20100302,10.3,10.42,10.25,10.3,128120,89,90,88.5,89,0,220,121120
VIC,20100301,10.36,10.77,10.36,10.42,155190,89.5,93,89.5,90,0,10000,150850
VIC,20100226,10.65,10.65,10.31,10.36,337300,92,92,89,89.5,0,11150,335780
VIC,20100225,11.23,11.35,10.77,10.77,249890,97,98,93,93,0,10000,246480
